frame_idx,obj_id,tip_x,tip_y,base_x,base_y
1319,1,1043.0,496.0,1450.0,1199.0
1319,2,597.0,434.0,57.0,88.0
1320,1,1041.0,497.0,1450.0,1195.0
1320,2,596.0,434.0,56.0,91.0
1321,1,1042.0,496.0,1445.0,1199.0
1321,2,596.0,433.0,59.0,90.0
1322,1,1040.0,497.0,1450.0,1195.0
1322,2,596.0,433.0,56.0,89.0
1323,1,1040.0,497.0,1450.0,1196.0
1323,2,596.0,434.0,58.0,88.0
1324,1,1040.0,497.0,1444.0,1199.0
1324,2,595.0,437.0,57.0,90.0
1325,1,1040.0,498.0,1443.0,1199.0
1325,2,596.0,436.0,58.0,87.0
1326,1,1042.0,498.0,1447.0,1199.0
1326,2,597.0,435.0,57.0,86.0
1327,1,1046.0,497.0,1452.0,1199.0
1327,2,597.0,434.0,58.0,86.0
1328,1,1047.0,498.0,1450.0,1199.0
1328,2,597.0,434.0,58.0,86.0
1329,1,1048.0,499.0,1449.0,1199.0
1329,2,597.0,434.0,58.0,87.0
1330,1,1051.0,499.0,1451.0,1199.0
1330,2,597.0,434.0,58.0,86.0
1331,1,1053.0,500.0,1450.0,1199.0
1331,2,597.0,433.0,59.0,86.0
1332,1,1057.0,500.0,1449.0,1199.0
1332,2,597.0,433.0,58.0,86.0
1333,1,1058.0,502.0,1455.0,1199.0
1333,2,596.0,434.0,58.0,86.0
1334,1,1063.0,502.0,1458.0,1199.0
1334,2,596.0,433.0,60.0,86.0
1335,1,1068.0,502.0,1456.0,1199.0
1335,2,595.0,433.0,61.0,87.0
1336,1,1071.0,503.0,1469.0,1193.0
1336,2,594.0,434.0,58.0,86.0
1337,1,1070.0,506.0,1467.0,1199.0
1337,2,593.0,433.0,60.0,89.0
1338,1,1075.0,506.0,1465.0,1199.0
1338,2,591.0,434.0,59.0,88.0
1339,1,1077.0,507.0,1467.0,1199.0
1339,2,589.0,435.0,57.0,91.0
1340,1,1078.0,509.0,1469.0,1199.0
1340,2,588.0,434.0,55.0,91.0
1341,1,1078.0,510.0,1477.0,1194.0
1341,2,585.0,436.0,57.0,94.0
1342,1,1081.0,510.0,1476.0,1195.0
1342,2,583.0,438.0,54.0,95.0
1343,1,1081.0,511.0,1470.0,1199.0
1343,2,580.0,442.0,58.0,96.0
1344,1,1084.0,510.0,1474.0,1199.0
1344,2,580.0,443.0,51.0,96.0
1345,1,1084.0,510.0,1469.0,1199.0
1345,2,579.0,445.0,51.0,99.0
1346,1,1084.0,510.0,1480.0,1194.0
1346,2,578.0,446.0,50.0,100.0
1347,1,1082.0,511.0,1481.0,1193.0
1347,2,577.0,445.0,57.0,102.0
1348,1,1082.0,511.0,1476.0,1194.0
1348,2,574.0,447.0,47.0,100.0
1349,1,1080.0,512.0,1468.0,1199.0
1349,2,574.0,447.0,48.0,100.0
1350,1,1081.0,511.0,1474.0,1194.0
1350,2,572.0,449.0,51.0,105.0
1351,1,1080.0,511.0,1467.0,1199.0
1351,2,573.0,448.0,53.0,103.0
1352,1,1079.0,511.0,1470.0,1199.0
1352,2,571.0,452.0,51.0,104.0
1353,1,1079.0,510.0,1467.0,1199.0
1353,2,571.0,452.0,51.0,104.0
1354,1,1079.0,510.0,1475.0,1195.0
1354,2,571.0,452.0,51.0,105.0
1355,1,1078.0,510.0,1465.0,1199.0
1355,2,570.0,452.0,52.0,105.0
1356,1,1079.0,509.0,1468.0,1199.0
1356,2,570.0,450.0,51.0,104.0
1357,1,1078.0,509.0,1479.0,1194.0
1357,2,568.0,451.0,50.0,105.0
1358,1,1080.0,507.0,1469.0,1199.0
1358,2,566.0,452.0,49.0,105.0
1359,1,1079.0,507.0,1468.0,1199.0
1359,2,566.0,450.0,50.0,105.0
1360,1,1080.0,506.0,1474.0,1194.0
1360,2,565.0,450.0,49.0,105.0
1361,1,1079.0,506.0,1481.0,1193.0
1361,2,564.0,451.0,47.0,103.0
1362,1,1078.0,506.0,1469.0,1199.0
1362,2,565.0,449.0,49.0,105.0
1363,1,1078.0,506.0,1476.0,1195.0
1363,2,565.0,450.0,49.0,105.0
1364,1,1076.0,507.0,1469.0,1199.0
1364,2,565.0,451.0,50.0,105.0
1365,1,1078.0,505.0,1473.0,1194.0
1365,2,565.0,451.0,47.0,104.0
1366,1,1078.0,505.0,1470.0,1199.0
1366,2,564.0,452.0,51.0,105.0
1367,1,1078.0,505.0,1476.0,1195.0
1367,2,562.0,454.0,50.0,106.0
1368,1,1080.0,504.0,1476.0,1195.0
1368,2,563.0,452.0,47.0,105.0
1369,1,1080.0,504.0,1469.0,1199.0
1369,2,562.0,452.0,48.0,105.0
1370,1,1082.0,503.0,1476.0,1194.0
1370,2,561.0,453.0,47.0,108.0
1371,1,1083.0,502.0,1482.0,1193.0
1371,2,560.0,454.0,46.0,106.0
1372,1,1083.0,502.0,1472.0,1199.0
1372,2,559.0,455.0,49.0,109.0
1373,1,1085.0,501.0,1486.0,1193.0
1373,2,560.0,453.0,46.0,110.0
1374,1,1087.0,500.0,1488.0,1194.0
1374,2,559.0,455.0,47.0,109.0
1375,1,1089.0,499.0,1480.0,1199.0
1375,2,559.0,456.0,46.0,108.0
1376,1,1088.0,500.0,1488.0,1193.0
1376,2,559.0,456.0,45.0,109.0
1377,1,1089.0,500.0,1496.0,1193.0
1377,2,560.0,454.0,49.0,109.0
1378,1,1089.0,501.0,1492.0,1193.0
1378,2,559.0,455.0,46.0,106.0
1379,1,1090.0,501.0,1481.0,1199.0
1379,2,559.0,454.0,48.0,111.0
1380,1,1089.0,503.0,1495.0,1193.0
1380,2,557.0,456.0,49.0,112.0
1381,1,1093.0,502.0,1491.0,1193.0
1381,2,559.0,453.0,47.0,111.0
1382,1,1092.0,504.0,1477.0,1199.0
1382,2,558.0,455.0,46.0,109.0
1383,1,1094.0,504.0,1492.0,1193.0
1383,2,559.0,455.0,48.0,111.0
1384,1,1095.0,505.0,1497.0,1193.0
1384,2,559.0,456.0,46.0,109.0
1385,1,1097.0,505.0,1495.0,1193.0
1385,2,559.0,456.0,47.0,111.0
1386,1,1101.0,504.0,1498.0,1194.0
1386,2,559.0,456.0,45.0,110.0
1387,1,1101.0,505.0,1501.0,1193.0
1387,2,559.0,457.0,46.0,110.0
1388,1,1101.0,506.0,1497.0,1194.0
1388,2,559.0,457.0,46.0,111.0
1389,1,1101.0,507.0,1496.0,1194.0
1389,2,558.0,458.0,47.0,113.0
1390,1,1102.0,507.0,1498.0,1195.0
1390,2,559.0,457.0,44.0,110.0
1391,1,1101.0,508.0,1497.0,1194.0
1391,2,559.0,458.0,45.0,113.0
1392,1,1102.0,508.0,1497.0,1194.0
1392,2,558.0,459.0,44.0,112.0
1393,1,1102.0,508.0,1489.0,1199.0
1393,2,559.0,458.0,45.0,110.0
1394,1,1101.0,509.0,1488.0,1199.0
1394,2,559.0,457.0,44.0,112.0
1395,1,1101.0,509.0,1486.0,1199.0
1395,2,558.0,459.0,44.0,112.0
1396,1,1101.0,509.0,1487.0,1199.0
1396,2,558.0,460.0,42.0,114.0
1397,1,1097.0,511.0,1484.0,1199.0
1397,2,557.0,461.0,44.0,115.0
1398,1,1094.0,513.0,1489.0,1193.0
1398,2,556.0,463.0,42.0,112.0
1399,1,1094.0,513.0,1477.0,1199.0
1399,2,556.0,463.0,43.0,115.0
1400,1,1093.0,514.0,1480.0,1199.0
1400,2,556.0,463.0,43.0,116.0
1401,1,1090.0,516.0,1477.0,1199.0
1401,2,557.0,461.0,41.0,115.0
1402,1,1090.0,516.0,1488.0,1194.0
1402,2,556.0,462.0,42.0,119.0
1403,1,1091.0,515.0,1480.0,1199.0
1403,2,556.0,461.0,43.0,115.0
1404,1,1088.0,517.0,1477.0,1199.0
1404,2,554.0,463.0,42.0,116.0
1405,1,1089.0,517.0,1486.0,1193.0
1405,2,555.0,461.0,42.0,115.0
1406,1,1088.0,518.0,1486.0,1193.0
1406,2,554.0,461.0,42.0,116.0
1407,1,1089.0,518.0,1481.0,1199.0
1407,2,553.0,463.0,41.0,117.0
1408,1,1087.0,520.0,1477.0,1199.0
1408,2,554.0,461.0,42.0,116.0
1409,1,1085.0,522.0,1485.0,1194.0
1409,2,554.0,461.0,43.0,118.0
1410,1,1087.0,522.0,1479.0,1193.0
1410,2,554.0,461.0,43.0,116.0
1411,1,1088.0,522.0,1484.0,1199.0
1411,2,554.0,461.0,43.0,117.0
